permno	companyname	tickers	cc_date	window_start	window_end
93098	Hyatt Hotels Corp	HYAT	18-Feb-2016 00:00	18-Feb-2016 00:00	03-Mar-2016 00:00
93098	Hyatt Hotels Corp	HYAT	31-Oct-2018 00:00	31-Oct-2018 00:00	14-Nov-2018 00:00
14704	IHS Markit Ltd	MRKT	16-Jan-2018 00:00	16-Jan-2018 00:00	30-Jan-2018 00:00
14704	IHS Markit Ltd	MRKT	17-Jan-2017 00:00	17-Jan-2017 00:00	31-Jan-2017 00:00
14704	IHS Markit Ltd	MRKT	25-Sep-2018 00:00	25-Sep-2018 00:00	09-Oct-2018 00:00
14704	IHS Markit Ltd	MRKT	26-Jun-2018 00:00	26-Jun-2018 00:00	10-Jul-2018 00:00
14704	IHS Markit Ltd	MRKT	26-Sep-2017 00:00	26-Sep-2017 00:00	10-Oct-2017 00:00
14704	IHS Markit Ltd	MRKT	27-Jun-2017 00:00	27-Jun-2017 00:00	11-Jul-2017 00:00
14704	IHS Markit Ltd	MRKT	27-Mar-2018 00:00	27-Mar-2018 00:00	10-Apr-2018 00:00
11752	II-VI Inc	IIVI	01-May-2018 00:00	01-May-2018 00:00	15-May-2018 00:00
11752	II-VI Inc	IIVI	01-Nov-2018 00:00	01-Nov-2018 00:00	15-Nov-2018 00:00
11752	II-VI Inc	IIVI	07-Aug-2018 00:00	07-Aug-2018 00:00	21-Aug-2018 00:00
56573	Illinois Tool Works Inc	ITW	20-Apr-2016 00:00	20-Apr-2016 00:00	04-May-2016 00:00
56573	Illinois Tool Works Inc	ITW	20-Jul-2016 00:00	20-Jul-2016 00:00	03-Aug-2016 00:00
56573	Illinois Tool Works Inc	ITW	20-Oct-2016 00:00	20-Oct-2016 00:00	03-Nov-2016 00:00
56573	Illinois Tool Works Inc	ITW	21-Oct-2015 00:00	21-Oct-2015 00:00	04-Nov-2015 00:00
56573	Illinois Tool Works Inc	ITW	22-Jul-2015 00:00	22-Jul-2015 00:00	05-Aug-2015 00:00
56573	Illinois Tool Works Inc	ITW	23-Oct-2017 00:00	23-Oct-2017 00:00	06-Nov-2017 00:00
56573	Illinois Tool Works Inc	ITW	24-Jul-2017 00:00	24-Jul-2017 00:00	07-Aug-2017 00:00
56573	Illinois Tool Works Inc	ITW	24-Oct-2018 00:00	24-Oct-2018 00:00	07-Nov-2018 00:00
88446	Illumina Inc	ILMN	01-Aug-2017 00:00	01-Aug-2017 00:00	15-Aug-2017 00:00
88446	Illumina Inc	ILMN	01-Nov-2016 00:00	01-Nov-2016 00:00	15-Nov-2016 00:00
88446	Illumina Inc	ILMN	02-Feb-2016 00:00	02-Feb-2016 00:00	16-Feb-2016 00:00
88446	Illumina Inc	ILMN	03-May-2016 00:00	03-May-2016 00:00	17-May-2016 00:00
88446	Illumina Inc	ILMN	20-Oct-2015 00:00	20-Oct-2015 00:00	03-Nov-2015 00:00
88446	Illumina Inc	ILMN	21-Apr-2015 00:00	21-Apr-2015 00:00	05-May-2015 00:00
88446	Illumina Inc	ILMN	21-Jul-2015 00:00	21-Jul-2015 00:00	04-Aug-2015 00:00
88446	Illumina Inc	ILMN	23-Oct-2018 00:00	23-Oct-2018 00:00	06-Nov-2018 00:00
88446	Illumina Inc	ILMN	25-Apr-2017 00:00	25-Apr-2017 00:00	09-May-2017 00:00
88446	Illumina Inc	ILMN	27-Jan-2015 00:00	27-Jan-2015 00:00	10-Feb-2015 00:00
88446	Illumina Inc	ILMN	30-Jan-2018 00:00	30-Jan-2018 00:00	13-Feb-2018 00:00
88446	Illumina Inc	ILMN	30-Jul-2018 00:00	30-Jul-2018 00:00	13-Aug-2018 00:00
88446	Illumina Inc	ILMN	31-Jan-2017 00:00	31-Jan-2017 00:00	14-Feb-2017 00:00
75860	ImmunoGen Inc	IMGN	29-Jan-2016 00:00	29-Jan-2016 00:00	12-Feb-2016 00:00
13080	Imperva Inc	IMPP	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
13080	Imperva Inc	IMPP	05-May-2016 00:00	05-May-2016 00:00	19-May-2016 00:00
13080	Imperva Inc	IMPP	08-Feb-2017 00:00	08-Feb-2017 00:00	22-Feb-2017 00:00
13080	Imperva Inc	IMPP	29-Oct-2015 00:00	29-Oct-2015 00:00	12-Nov-2015 00:00
16182	Impinj Inc	016U	03-Aug-2017 00:00	03-Aug-2017 00:00	17-Aug-2017 00:00
16182	Impinj Inc	016U	29-Oct-2018 00:00	29-Oct-2018 00:00	12-Nov-2018 00:00
79906	Incyte Corp	IPI	09-May-2016 00:00	09-May-2016 00:00	23-May-2016 00:00
92095	Infinera Corp	INNF	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
92095	Infinera Corp	INNF	07-Aug-2018 00:00	07-Aug-2018 00:00	21-Aug-2018 00:00
92095	Infinera Corp	INNF	07-Feb-2018 00:00	07-Feb-2018 00:00	21-Feb-2018 00:00
92095	Infinera Corp	INNF	08-Nov-2017 00:00	08-Nov-2017 00:00	22-Nov-2017 00:00
92095	Infinera Corp	INNF	09-May-2018 00:00	09-May-2018 00:00	23-May-2018 00:00
92095	Infinera Corp	INNF	26-Oct-2016 00:00	26-Oct-2016 00:00	09-Nov-2016 00:00
92095	Infinera Corp	INNF	27-Apr-2016 00:00	27-Apr-2016 00:00	11-May-2016 00:00
92095	Infinera Corp	INNF	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
13342	Infoblox Inc	BLOX	25-Feb-2016 00:00	25-Feb-2016 00:00	10-Mar-2016 00:00
13342	Infoblox Inc	BLOX	28-May-2015 00:00	28-May-2015 00:00	11-Jun-2015 00:00
12431	Ingersoll-Rand PLC	IR	01-Feb-2017 00:00	01-Feb-2017 00:00	15-Feb-2017 00:00
12431	Ingersoll-Rand PLC	IR	09-Feb-2016 00:00	09-Feb-2016 00:00	23-Feb-2016 00:00
12431	Ingersoll-Rand PLC	IR	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
12431	Ingersoll-Rand PLC	IR	25-Oct-2017 00:00	25-Oct-2017 00:00	08-Nov-2017 00:00
12431	Ingersoll-Rand PLC	IR	26-Apr-2016 00:00	26-Apr-2016 00:00	10-May-2016 00:00
12431	Ingersoll-Rand PLC	IR	26-Apr-2017 00:00	26-Apr-2017 00:00	10-May-2017 00:00
12431	Ingersoll-Rand PLC	IR	26-Jul-2017 00:00	26-Jul-2017 00:00	09-Aug-2017 00:00
12431	Ingersoll-Rand PLC	IR	26-Oct-2016 00:00	26-Oct-2016 00:00	09-Nov-2016 00:00
12431	Ingersoll-Rand PLC	IR	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
12431	Ingersoll-Rand PLC	IR	27-Oct-2015 00:00	27-Oct-2015 00:00	10-Nov-2015 00:00
12431	Ingersoll-Rand PLC	IR	28-Jul-2015 00:00	28-Jul-2015 00:00	11-Aug-2015 00:00
12431	Ingersoll-Rand PLC	IR	30-Jan-2015 00:00	30-Jan-2015 00:00	13-Feb-2015 00:00
15220	Inovalon Holdings Inc	00IE	04-May-2016 00:00	04-May-2016 00:00	18-May-2016 00:00
15220	Inovalon Holdings Inc	00IE	05-Aug-2015 00:00	05-Aug-2015 00:00	19-Aug-2015 00:00
15220	Inovalon Holdings Inc	00IE	07-Nov-2018 00:00	07-Nov-2018 00:00	21-Nov-2018 00:00
12374	Inphi Corp	IPHI	02-May-2017 00:00	02-May-2017 00:00	16-May-2017 00:00
12374	Inphi Corp	IPHI	07-Feb-2017 00:00	07-Feb-2017 00:00	21-Feb-2017 00:00
12374	Inphi Corp	IPHI	07-Feb-2018 00:00	07-Feb-2018 00:00	21-Feb-2018 00:00
12374	Inphi Corp	IPHI	24-Apr-2018 00:00	24-Apr-2018 00:00	08-May-2018 00:00
12374	Inphi Corp	IPHI	24-Jul-2018 00:00	24-Jul-2018 00:00	07-Aug-2018 00:00
12374	Inphi Corp	IPHI	27-Oct-2015 00:00	27-Oct-2015 00:00	10-Nov-2015 00:00
12374	Inphi Corp	IPHI	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
88351	Insmed Inc	INNZ	30-Oct-2018 00:00	30-Oct-2018 00:00	13-Nov-2018 00:00
15824	Instructure Inc	00XB	01-May-2017 00:00	01-May-2017 00:00	15-May-2017 00:00
15824	Instructure Inc	00XB	06-Feb-2017 00:00	06-Feb-2017 00:00	20-Feb-2017 00:00
15824	Instructure Inc	00XB	12-Feb-2018 00:00	12-Feb-2018 00:00	26-Feb-2018 00:00
15824	Instructure Inc	00XB	29-Oct-2018 00:00	29-Oct-2018 00:00	12-Nov-2018 00:00
15824	Instructure Inc	00XB	30-Apr-2018 00:00	30-Apr-2018 00:00	14-May-2018 00:00
15824	Instructure Inc	00XB	30-Jul-2018 00:00	30-Jul-2018 00:00	13-Aug-2018 00:00
15824	Instructure Inc	00XB	30-Oct-2017 00:00	30-Oct-2017 00:00	13-Nov-2017 00:00
15824	Instructure Inc	00XB	31-Oct-2016 00:00	31-Oct-2016 00:00	14-Nov-2016 00:00
92050	Insulet Corp	PODD	02-Aug-2018 00:00	02-Aug-2018 00:00	16-Aug-2018 00:00
92050	Insulet Corp	PODD	02-Nov-2017 00:00	02-Nov-2017 00:00	16-Nov-2017 00:00
92050	Insulet Corp	PODD	03-Aug-2017 00:00	03-Aug-2017 00:00	17-Aug-2017 00:00
92050	Insulet Corp	PODD	05-Nov-2015 00:00	05-Nov-2015 00:00	19-Nov-2015 00:00
92050	Insulet Corp	PODD	21-Feb-2018 00:00	21-Feb-2018 00:00	07-Mar-2018 00:00
92050	Insulet Corp	PODD	25-Feb-2016 00:00	25-Feb-2016 00:00	10-Mar-2016 00:00
82179	Integra LifeSciences Holdings Corp	IART	03-Nov-2015 00:00	03-Nov-2015 00:00	17-Nov-2015 00:00
82179	Integra LifeSciences Holdings Corp	IART	25-Apr-2018 00:00	25-Apr-2018 00:00	09-May-2018 00:00
82179	Integra LifeSciences Holdings Corp	IART	26-Jul-2017 00:00	26-Jul-2017 00:00	09-Aug-2017 00:00
59328	Intel Corp	INTC	14-Apr-2015 00:00	14-Apr-2015 00:00	28-Apr-2015 00:00
59328	Intel Corp	INTC	14-Jan-2016 00:00	14-Jan-2016 00:00	28-Jan-2016 00:00
59328	Intel Corp	INTC	15-Jul-2015 00:00	15-Jul-2015 00:00	29-Jul-2015 00:00
59328	Intel Corp	INTC	20-Jul-2016 00:00	20-Jul-2016 00:00	03-Aug-2016 00:00
59328	Intel Corp	INTC	25-Jan-2018 00:00	25-Jan-2018 00:00	08-Feb-2018 00:00
59328	Intel Corp	INTC	25-Oct-2018 00:00	25-Oct-2018 00:00	08-Nov-2018 00:00
59328	Intel Corp	INTC	26-Jan-2017 00:00	26-Jan-2017 00:00	09-Feb-2017 00:00
59328	Intel Corp	INTC	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
13643	Intercept Pharmaceuticals Inc	ICPT	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
13643	Intercept Pharmaceuticals Inc	ICPT	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
13643	Intercept Pharmaceuticals Inc	ICPT	14-Feb-2018 00:00	14-Feb-2018 00:00	28-Feb-2018 00:00
13643	Intercept Pharmaceuticals Inc	ICPT	23-Feb-2017 00:00	23-Feb-2017 00:00	09-Mar-2017 00:00
53065	Interpublic Group of Companies Inc	IPG	19-Oct-2018 00:00	19-Oct-2018 00:00	02-Nov-2018 00:00
53065	Interpublic Group of Companies Inc	IPG	21-Apr-2017 00:00	21-Apr-2017 00:00	05-May-2017 00:00
53065	Interpublic Group of Companies Inc	IPG	21-Oct-2015 00:00	21-Oct-2015 00:00	04-Nov-2015 00:00
53065	Interpublic Group of Companies Inc	IPG	21-Oct-2016 00:00	21-Oct-2016 00:00	04-Nov-2016 00:00
53065	Interpublic Group of Companies Inc	IPG	22-Apr-2016 00:00	22-Apr-2016 00:00	06-May-2016 00:00
53065	Interpublic Group of Companies Inc	IPG	22-Jul-2015 00:00	22-Jul-2015 00:00	05-Aug-2015 00:00
53065	Interpublic Group of Companies Inc	IPG	24-Oct-2017 00:00	24-Oct-2017 00:00	07-Nov-2017 00:00
92621	Intrepid Potash Inc	IPP	28-Apr-2015 00:00	28-Apr-2015 00:00	12-May-2015 00:00
78975	Intuit Inc	INTU	19-Feb-2015 00:00	19-Feb-2015 00:00	05-Mar-2015 00:00
78975	Intuit Inc	INTU	22-Feb-2018 00:00	22-Feb-2018 00:00	08-Mar-2018 00:00
78975	Intuit Inc	INTU	22-May-2018 00:00	22-May-2018 00:00	05-Jun-2018 00:00
78975	Intuit Inc	INTU	23-Feb-2017 00:00	23-Feb-2017 00:00	09-Mar-2017 00:00
88352	Intuitive Surgical Inc	ISRG	17-Apr-2018 00:00	17-Apr-2018 00:00	01-May-2018 00:00
88352	Intuitive Surgical Inc	ISRG	18-Apr-2017 00:00	18-Apr-2017 00:00	02-May-2017 00:00
88352	Intuitive Surgical Inc	ISRG	18-Oct-2016 00:00	18-Oct-2016 00:00	01-Nov-2016 00:00
88352	Intuitive Surgical Inc	ISRG	18-Oct-2018 00:00	18-Oct-2018 00:00	01-Nov-2018 00:00
88352	Intuitive Surgical Inc	ISRG	19-Apr-2016 00:00	19-Apr-2016 00:00	03-May-2016 00:00
88352	Intuitive Surgical Inc	ISRG	19-Jul-2016 00:00	19-Jul-2016 00:00	02-Aug-2016 00:00
88352	Intuitive Surgical Inc	ISRG	19-Jul-2018 00:00	19-Jul-2018 00:00	02-Aug-2018 00:00
88352	Intuitive Surgical Inc	ISRG	19-Oct-2017 00:00	19-Oct-2017 00:00	02-Nov-2017 00:00
88352	Intuitive Surgical Inc	ISRG	20-Jul-2017 00:00	20-Jul-2017 00:00	03-Aug-2017 00:00
88352	Intuitive Surgical Inc	ISRG	20-Oct-2015 00:00	20-Oct-2015 00:00	03-Nov-2015 00:00
88352	Intuitive Surgical Inc	ISRG	21-Apr-2015 00:00	21-Apr-2015 00:00	05-May-2015 00:00
88352	Intuitive Surgical Inc	ISRG	21-Jan-2016 00:00	21-Jan-2016 00:00	04-Feb-2016 00:00
88352	Intuitive Surgical Inc	ISRG	21-Jul-2015 00:00	21-Jul-2015 00:00	04-Aug-2015 00:00
88352	Intuitive Surgical Inc	ISRG	22-Jan-2015 00:00	22-Jan-2015 00:00	05-Feb-2015 00:00
88352	Intuitive Surgical Inc	ISRG	24-Jan-2017 00:00	24-Jan-2017 00:00	07-Feb-2017 00:00
88352	Intuitive Surgical Inc	ISRG	25-Jan-2018 00:00	25-Jan-2018 00:00	08-Feb-2018 00:00
13911	Iqvia Holdings Inc	QQUN	24-Jul-2018 00:00	24-Jul-2018 00:00	07-Aug-2018 00:00
93264	Ironwood Pharmaceuticals Inc	IRWD	03-Nov-2015 00:00	03-Nov-2015 00:00	17-Nov-2015 00:00
93264	Ironwood Pharmaceuticals Inc	IRWD	06-Aug-2018 00:00	06-Aug-2018 00:00	20-Aug-2018 00:00
93264	Ironwood Pharmaceuticals Inc	IRWD	06-Nov-2018 00:00	06-Nov-2018 00:00	20-Nov-2018 00:00
18403	J C Penney Company Inc	JCP	10-Nov-2017 00:00	10-Nov-2017 00:00	24-Nov-2017 00:00
18403	J C Penney Company Inc	JCP	11-Aug-2017 00:00	11-Aug-2017 00:00	25-Aug-2017 00:00
18403	J C Penney Company Inc	JCP	11-Nov-2016 00:00	11-Nov-2016 00:00	25-Nov-2016 00:00
18403	J C Penney Company Inc	JCP	13-May-2015 00:00	13-May-2015 00:00	27-May-2015 00:00
18403	J C Penney Company Inc	JCP	13-Nov-2015 00:00	13-Nov-2015 00:00	27-Nov-2015 00:00
18403	J C Penney Company Inc	JCP	14-Aug-2015 00:00	14-Aug-2015 00:00	28-Aug-2015 00:00
18403	J C Penney Company Inc	JCP	16-Aug-2018 00:00	16-Aug-2018 00:00	30-Aug-2018 00:00
18403	J C Penney Company Inc	JCP	17-May-2018 00:00	17-May-2018 00:00	31-May-2018 00:00
16611	J.Jill Inc	JILL	05-Dec-2017 00:00	05-Dec-2017 00:00	19-Dec-2017 00:00
16611	J.Jill Inc	JILL	15-Mar-2018 00:00	15-Mar-2018 00:00	29-Mar-2018 00:00
16611	J.Jill Inc	JILL	21-Aug-2018 00:00	21-Aug-2018 00:00	04-Sep-2018 00:00
16611	J.Jill Inc	JILL	28-Nov-2018 00:00	28-Nov-2018 00:00	12-Dec-2018 00:00
16611	J.Jill Inc	JILL	29-Aug-2017 00:00	29-Aug-2017 00:00	12-Sep-2017 00:00
14655	JD.com Inc	JD	08-May-2015 00:00	08-May-2015 00:00	22-May-2015 00:00
77453	Jack in the Box Inc	FMK1	04-Aug-2016 00:00	04-Aug-2016 00:00	18-Aug-2016 00:00
77453	Jack in the Box Inc	FMK1	09-Aug-2018 00:00	09-Aug-2018 00:00	23-Aug-2018 00:00
77453	Jack in the Box Inc	FMK1	10-Aug-2017 00:00	10-Aug-2017 00:00	24-Aug-2017 00:00
77453	Jack in the Box Inc	FMK1	12-May-2016 00:00	12-May-2016 00:00	26-May-2016 00:00
77453	Jack in the Box Inc	FMK1	17-May-2017 00:00	17-May-2017 00:00	31-May-2017 00:00
77453	Jack in the Box Inc	FMK1	20-Nov-2018 00:00	20-Nov-2018 00:00	04-Dec-2018 00:00
77453	Jack in the Box Inc	FMK1	22-Nov-2016 00:00	22-Nov-2016 00:00	06-Dec-2016 00:00
77453	Jack in the Box Inc	FMK1	23-Feb-2017 00:00	23-Feb-2017 00:00	09-Mar-2017 00:00
88313	Janus Capital Group Inc	SV	20-Apr-2017 00:00	20-Apr-2017 00:00	04-May-2017 00:00
88313	Janus Capital Group Inc	SV	22-Jan-2015 00:00	22-Jan-2015 00:00	05-Feb-2015 00:00
88313	Janus Capital Group Inc	SV	24-Jan-2017 00:00	24-Jan-2017 00:00	07-Feb-2017 00:00
88313	Janus Capital Group Inc	SV	25-Oct-2016 00:00	25-Oct-2016 00:00	08-Nov-2016 00:00
89353	JetBlue Airways Corp	JBLU	25-Apr-2017 00:00	25-Apr-2017 00:00	09-May-2017 00:00
89353	JetBlue Airways Corp	JBLU	25-Jul-2017 00:00	25-Jul-2017 00:00	08-Aug-2017 00:00
89353	JetBlue Airways Corp	JBLU	26-Jan-2017 00:00	26-Jan-2017 00:00	09-Feb-2017 00:00
89353	JetBlue Airways Corp	JBLU	27-Oct-2015 00:00	27-Oct-2015 00:00	10-Nov-2015 00:00
89353	JetBlue Airways Corp	JBLU	28-Jul-2015 00:00	28-Jul-2015 00:00	11-Aug-2015 00:00
22111	Johnson & Johnson	JNJ	13-Oct-2015 00:00	13-Oct-2015 00:00	27-Oct-2015 00:00
22111	Johnson & Johnson	JNJ	14-Apr-2015 00:00	14-Apr-2015 00:00	28-Apr-2015 00:00
22111	Johnson & Johnson	JNJ	14-Jul-2015 00:00	14-Jul-2015 00:00	28-Jul-2015 00:00
22111	Johnson & Johnson	JNJ	16-Oct-2018 00:00	16-Oct-2018 00:00	30-Oct-2018 00:00
22111	Johnson & Johnson	JNJ	17-Apr-2018 00:00	17-Apr-2018 00:00	01-May-2018 00:00
22111	Johnson & Johnson	JNJ	17-Jul-2018 00:00	17-Jul-2018 00:00	31-Jul-2018 00:00
22111	Johnson & Johnson	JNJ	17-Oct-2017 00:00	17-Oct-2017 00:00	31-Oct-2017 00:00
22111	Johnson & Johnson	JNJ	18-Apr-2017 00:00	18-Apr-2017 00:00	02-May-2017 00:00
22111	Johnson & Johnson	JNJ	18-Jul-2017 00:00	18-Jul-2017 00:00	01-Aug-2017 00:00
22111	Johnson & Johnson	JNJ	19-Jul-2016 00:00	19-Jul-2016 00:00	02-Aug-2016 00:00
22111	Johnson & Johnson	JNJ	20-Jan-2015 00:00	20-Jan-2015 00:00	03-Feb-2015 00:00
22111	Johnson & Johnson	JNJ	23-Jan-2018 00:00	23-Jan-2018 00:00	06-Feb-2018 00:00
22111	Johnson & Johnson	JNJ	24-Jan-2017 00:00	24-Jan-2017 00:00	07-Feb-2017 00:00
22111	Johnson & Johnson	JNJ	26-Jan-2016 00:00	26-Jan-2016 00:00	09-Feb-2016 00:00
42534	Johnson Controls Inc	JCI	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
45356	Johnson Controls International PLC	TYC	01-Feb-2017 00:00	01-Feb-2017 00:00	15-Feb-2017 00:00
45356	Johnson Controls International PLC	TYC	27-Apr-2017 00:00	27-Apr-2017 00:00	11-May-2017 00:00
14630	Jumei International Holding Ltd	JMEI	22-May-2015 00:00	22-May-2015 00:00	05-Jun-2015 00:00
86979	Juniper Networks Inc	JNPR	01-May-2018 00:00	01-May-2018 00:00	15-May-2018 00:00
86979	Juniper Networks Inc	JNPR	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
86979	Juniper Networks Inc	JNPR	23-Jul-2015 00:00	23-Jul-2015 00:00	06-Aug-2015 00:00
86979	Juniper Networks Inc	JNPR	25-Jul-2017 00:00	25-Jul-2017 00:00	08-Aug-2017 00:00
86979	Juniper Networks Inc	JNPR	25-Oct-2016 00:00	25-Oct-2016 00:00	08-Nov-2016 00:00
86979	Juniper Networks Inc	JNPR	26-Jul-2016 00:00	26-Jul-2016 00:00	09-Aug-2016 00:00
86979	Juniper Networks Inc	JNPR	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
86979	Juniper Networks Inc	JNPR	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
86979	Juniper Networks Inc	JNPR	30-Jan-2018 00:00	30-Jan-2018 00:00	13-Feb-2018 00:00
91403	Kaiser Aluminum Corp	KLU3	21-Apr-2016 00:00	21-Apr-2016 00:00	05-May-2016 00:00
91403	Kaiser Aluminum Corp	KLU3	22-Feb-2017 00:00	22-Feb-2017 00:00	08-Mar-2017 00:00
12650	Kansas City Southern	KSU	18-Oct-2016 00:00	18-Oct-2016 00:00	01-Nov-2016 00:00
12650	Kansas City Southern	KSU	19-Apr-2016 00:00	19-Apr-2016 00:00	03-May-2016 00:00
12650	Kansas City Southern	KSU	19-Jan-2018 00:00	19-Jan-2018 00:00	02-Feb-2018 00:00
12650	Kansas City Southern	KSU	20-Apr-2018 00:00	20-Apr-2018 00:00	04-May-2018 00:00
12650	Kansas City Southern	KSU	20-Jan-2017 00:00	20-Jan-2017 00:00	03-Feb-2017 00:00
12650	Kansas City Southern	KSU	20-Jul-2018 00:00	20-Jul-2018 00:00	03-Aug-2018 00:00
12650	Kansas City Southern	KSU	21-Apr-2017 00:00	21-Apr-2017 00:00	05-May-2017 00:00
26825	Kellogg Co	K	03-Aug-2017 00:00	03-Aug-2017 00:00	17-Aug-2017 00:00
26825	Kellogg Co	K	03-Nov-2015 00:00	03-Nov-2015 00:00	17-Nov-2015 00:00
26825	Kellogg Co	K	04-Aug-2015 00:00	04-Aug-2015 00:00	18-Aug-2015 00:00
26825	Kellogg Co	K	04-Aug-2016 00:00	04-Aug-2016 00:00	18-Aug-2016 00:00
26825	Kellogg Co	K	08-Feb-2018 00:00	08-Feb-2018 00:00	22-Feb-2018 00:00
26825	Kellogg Co	K	09-Feb-2017 00:00	09-Feb-2017 00:00	23-Feb-2017 00:00
26825	Kellogg Co	K	12-Feb-2015 00:00	12-Feb-2015 00:00	26-Feb-2015 00:00
79588	Keurig Green Mountain Inc	GMCR	04-Feb-2015 00:00	04-Feb-2015 00:00	18-Feb-2015 00:00
79588	Keurig Green Mountain Inc	GMCR	05-Aug-2015 00:00	05-Aug-2015 00:00	19-Aug-2015 00:00
79588	Keurig Green Mountain Inc	GMCR	06-May-2015 00:00	06-May-2015 00:00	20-May-2015 00:00
79588	Keurig Green Mountain Inc	GMCR	18-Nov-2015 00:00	18-Nov-2015 00:00	02-Dec-2015 00:00
17750	Kimberly-Clark Corp	KMB	22-Oct-2018 00:00	22-Oct-2018 00:00	05-Nov-2018 00:00
77129	Kimco Realty Corp	KIM	27-Jul-2017 00:00	27-Jul-2017 00:00	10-Aug-2017 00:00
14524	King Digital Entertainment plc	001Z	13-Aug-2015 00:00	13-Aug-2015 00:00	27-Aug-2015 00:00
80987	Knight Transportation Inc	KNGT	25-Jan-2017 00:00	25-Jan-2017 00:00	08-Feb-2017 00:00
80987	Knight Transportation Inc	KNGT	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
77606	Kohls Corp	KSS	21-Aug-2018 00:00	21-Aug-2018 00:00	04-Sep-2018 00:00
15408	Kraft Heinz Co	KHC	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
15408	Kraft Heinz Co	KHC	03-May-2017 00:00	03-May-2017 00:00	17-May-2017 00:00
15408	Kraft Heinz Co	KHC	03-Nov-2016 00:00	03-Nov-2016 00:00	17-Nov-2016 00:00
15408	Kraft Heinz Co	KHC	04-May-2016 00:00	04-May-2016 00:00	18-May-2016 00:00
16678	Kroger Co	KR	02-Mar-2017 00:00	02-Mar-2017 00:00	16-Mar-2017 00:00
16678	Kroger Co	KR	03-Dec-2015 00:00	03-Dec-2015 00:00	17-Dec-2015 00:00
16678	Kroger Co	KR	03-Mar-2016 00:00	03-Mar-2016 00:00	17-Mar-2016 00:00
16678	Kroger Co	KR	06-Dec-2018 00:00	06-Dec-2018 00:00	20-Dec-2018 00:00
16678	Kroger Co	KR	08-Mar-2018 00:00	08-Mar-2018 00:00	22-Mar-2018 00:00
16678	Kroger Co	KR	08-Sep-2017 00:00	08-Sep-2017 00:00	22-Sep-2017 00:00
16678	Kroger Co	KR	09-Sep-2016 00:00	09-Sep-2016 00:00	23-Sep-2016 00:00
16678	Kroger Co	KR	11-Sep-2015 00:00	11-Sep-2015 00:00	25-Sep-2015 00:00
16678	Kroger Co	KR	15-Jun-2017 00:00	15-Jun-2017 00:00	29-Jun-2017 00:00
16678	Kroger Co	KR	21-Jun-2018 00:00	21-Jun-2018 00:00	05-Jul-2018 00:00
64282	L Brands Inc	LTD	01-Mar-2018 00:00	01-Mar-2018 00:00	15-Mar-2018 00:00
64282	L Brands Inc	LTD	16-Nov-2017 00:00	16-Nov-2017 00:00	30-Nov-2017 00:00
64282	L Brands Inc	LTD	17-Aug-2017 00:00	17-Aug-2017 00:00	31-Aug-2017 00:00
64282	L Brands Inc	LTD	17-Nov-2016 00:00	17-Nov-2016 00:00	01-Dec-2016 00:00
64282	L Brands Inc	LTD	18-Aug-2016 00:00	18-Aug-2016 00:00	01-Sep-2016 00:00
64282	L Brands Inc	LTD	18-May-2017 00:00	18-May-2017 00:00	01-Jun-2017 00:00
64282	L Brands Inc	LTD	19-May-2016 00:00	19-May-2016 00:00	02-Jun-2016 00:00
64282	L Brands Inc	LTD	19-Nov-2015 00:00	19-Nov-2015 00:00	03-Dec-2015 00:00
64282	L Brands Inc	LTD	20-Aug-2015 00:00	20-Aug-2015 00:00	03-Sep-2015 00:00
64282	L Brands Inc	LTD	21-May-2015 00:00	21-May-2015 00:00	04-Jun-2015 00:00
64282	L Brands Inc	LTD	23-Aug-2018 00:00	23-Aug-2018 00:00	06-Sep-2018 00:00
64282	L Brands Inc	LTD	23-Feb-2017 00:00	23-Feb-2017 00:00	09-Mar-2017 00:00
64282	L Brands Inc	LTD	24-May-2018 00:00	24-May-2018 00:00	07-Jun-2018 00:00
64282	L Brands Inc	LTD	25-Feb-2016 00:00	25-Feb-2016 00:00	10-Mar-2016 00:00
64282	L Brands Inc	LTD	26-Feb-2015 00:00	26-Feb-2015 00:00	12-Mar-2015 00:00
14573	La Quinta Holdings Inc	0039	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
14573	La Quinta Holdings Inc	0039	02-Nov-2016 00:00	02-Nov-2016 00:00	16-Nov-2016 00:00
